Date/Time,Year,Month,Day,Mean Temp (C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm)
1991/1/28,1991,1,28,-10.28333333,0,0.666666667,0.333333333,24
1991/1/29,1991,1,29,-11.45,0,0.4,0.2,24.5
1991/1/30,1991,1,30,-11.68333333,0,0.4,0.2,24.5
1991/1/31,1991,1,31,-9.95,0,1.2,0.483333333,24.5
1991/2/1,1991,2,1,-7.25,0,1.2,0.483333333,25.16666667
1991/2/2,1991,2,2,-5.016666667,0.9,0.8,1.183333333,24.5
1991/2/3,1991,2,3,-2.233333333,1.366666667,0.8,1.65,22.83333333
1991/2/4,1991,2,4,1.033333333,2.366666667,0.8,2.65,20.66666667
1991/2/5,1991,2,5,3.583333333,3.033333333,0.8,3.316666667,17.83333333
1991/2/6,1991,2,6,3.6,3.033333333,0,3.033333333,14.33333333
1991/2/7,1991,2,7,3.566666667,3.033333333,0,3.033333333,9.833333333
1991/2/8,1991,2,8,3.783333333,2.133333333,0,2.133333333,6.5
1991/2/9,1991,2,9,3.716666667,1.666666667,0,1.666666667,3.833333333
1991/2/10,1991,2,10,3.3,0.666666667,0,0.666666667,1.833333333
1991/2/11,1991,2,11,2.316666667,0,0,0,0.666666667
1991/2/12,1991,2,12,2.566666667,0,0,0,0.166666667
1991/2/13,1991,2,13,2.65,0,0,0,0
1991/2/14,1991,2,14,2.016666667,0.066666667,0,0.066666667,0
1991/2/15,1991,2,15,1.85,0.25,0,0.25,0
1991/2/16,1991,2,16,2.216666667,0.45,0.066666667,0.483333333,0
1991/2/17,1991,2,17,2.366666667,0.45,0.233333333,0.583333333,0
1991/2/18,1991,2,18,1.7,0.45,0.633333333,0.883333333,0.166666667
1991/2/19,1991,2,19,1.316666667,0.75,1.6,1.883333333,0.5
1991/2/20,1991,2,20,1.45,0.683333333,1.933333333,2.15,0.666666667
1991/2/21,1991,2,21,1.283333333,0.5,1.933333333,1.966666667,0.833333333
1991/2/22,1991,2,22,0.566666667,0.3,1.866666667,1.733333333,0.833333333
1991/2/23,1991,2,23,0.05,0.3,1.7,1.633333333,0.833333333
1991/2/24,1991,2,24,0.016666667,0.3,1.3,1.333333333,0.666666667
1991/2/25,1991,2,25,-0.683333333,0,0.333333333,0.333333333,0.333333333
1991/2/26,1991,2,26,-1.25,0,0,0,0.166666667
1991/2/27,1991,2,27,-1.183333333,0,1.3,0.8,0
1991/2/28,1991,2,28,-2.983333333,0,1.9,1.266666667,1.333333333
1991/3/1,1991,3,1,-5.55,0,2.733333333,1.9,2.833333333
1991/3/2,1991,3,2,-6.8,0,5.1,3.416666667,4.833333333
1991/3/3,1991,3,3,-6.783333333,0.833333333,7.15,5.383333333,8.5
1991/3/4,1991,3,4,-6.483333333,0.833333333,9.616666667,6.433333333,11.83333333
1991/3/5,1991,3,5,-7.85,0.833333333,8.416666667,5.666666667,15.16666667
1991/3/6,1991,3,6,-7.116666667,0.833333333,7.816666667,5.2,16.66666667
1991/3/7,1991,3,7,-4.45,0.833333333,6.983333333,4.566666667,17.66666667
1991/3/8,1991,3,8,-3.75,0.833333333,4.616666667,3.05,18.16666667
1991/3/9,1991,3,9,-3.25,0,3.533333333,1.616666667,16.83333333
1991/3/10,1991,3,10,-3.516666667,0,1.233333333,0.666666667,16.5
1991/3/11,1991,3,11,-3.25,0,1.4,0.8,15.66666667
1991/3/12,1991,3,12,-2.516666667,0,2.666666667,1.25,15.33333333
1991/3/13,1991,3,13,-2.35,0,2.666666667,1.25,16.33333333
1991/3/14,1991,3,14,-1.866666667,0,2.666666667,1.25,16.16666667
1991/3/15,1991,3,15,-2.583333333,0,1.7,0.716666667,16
1991/3/16,1991,3,16,-2.833333333,0,1.533333333,0.616666667,15
1991/3/17,1991,3,17,-2.566666667,0,1.266666667,0.45,14.16666667
1991/3/18,1991,3,18,-2.35,0,0,0,12.83333333
1991/3/19,1991,3,19,-1.816666667,0,0,0,10.16666667
1991/3/20,1991,3,20,-0.983333333,0.133333333,0,0.133333333,8
1991/3/21,1991,3,21,0.383333333,0.133333333,0,0.133333333,5.833333333
1991/3/22,1991,3,22,1.45,0.133333333,0,0.133333333,3.833333333
1991/3/23,1991,3,23,1.98E+00,0.133333333,0,0.133333333,2.166666667
1991/3/24,1991,3,24,2.516666667,0.133333333,1.233333333,1.1,1
1991/3/25,1991,3,25,1.15,0.133333333,1.233333333,1.1,1.333333333
1991/3/26,1991,3,26,-0.483333333,0,1.233333333,0.966666667,2
1991/3/27,1991,3,27,-2.083333333,0,1.233333333,0.966666667,2.166666667
1991/3/28,1991,3,28,-2.5,0,1.233333333,0.966666667,2.166666667
1991/3/29,1991,3,29,-2.566666667,0,1.233333333,0.966666667,2.166666667
1991/3/30,1991,3,30,-1.75,0,0,0,2.166666667
1991/3/31,1991,3,31,0.266666667,0,0,0,1
1991/4/1,1991,4,1,2.6,0,0,0,0.166666667
1991/4/2,1991,4,2,4.066666667,0.1,0,0.1,0
1991/4/3,1991,4,3,4.25,1.5,0.5,1.8,0
1991/4/4,1991,4,4,4.916666667,4.583333333,0.5,4.883333333,0
1991/4/5,1991,4,5,4.483333333,6.15,0.666666667,6.516666667,0
1991/4/6,1991,4,6,3.783333333,6.15,0.666666667,6.516666667,0.166666667
1991/4/7,1991,4,7,2.783333333,6.15,0.966666667,6.65,0.2
1991/4/8,1991,4,8,2.45,6.05,0.966666667,6.55,0.4
1991/4/9,1991,4,9,2.033333333,4.65,1.033333333,5.283333333,0.5
1991/4/10,1991,4,10,1.316666667,1.566666667,2.483333333,3,1.25
1991/4/11,1991,4,11,1.066666667,0,2.316666667,1.366666667,3
1991/4/12,1991,4,12,1.55,0,2.316666667,1.366666667,3.666666667
1991/4/13,1991,4,13,2.333333333,0,2.016666667,1.233333333,3.666666667
1991/4/14,1991,4,14,2.716666667,0.2,2.016666667,1.433333333,5
1991/4/15,1991,4,15,3.433333333,0.2,1.45,1,5
1991/4/16,1991,4,16,4.166666667,0.2,0,0.2,7
1991/4/17,1991,4,17,4.333333333,0.2,0,0.2,
1991/4/18,1991,4,18,4.266666667,0.2,0,0.2,
1991/4/19,1991,4,19,4.5,0.2,0,0.2,
1991/4/20,1991,4,20,5.083333333,0,0,0,
1991/4/21,1991,4,21,5.716666667,0,0,0,
1991/4/22,1991,4,22,6.483333333,0,0,0,0
1991/4/23,1991,4,23,7.116666667,0.066666667,0,0.066666667,0
1991/4/24,1991,4,24,7.633333333,0.233333333,0,0.233333333,0
1991/4/25,1991,4,25,7.383333333,0.233333333,0,0.233333333,0
1991/4/26,1991,4,26,6.6,0.266666667,0,0.266666667,0
1991/4/27,1991,4,27,5.866666667,0.266666667,0,0.266666667,0
1991/4/28,1991,4,28,5.25,0.266666667,0,0.266666667,0
1991/4/29,1991,4,29,4.7,0.233333333,0,0.233333333,0
1991/4/30,1991,4,30,4.083333333,1.2,0.033333333,1.233333333,0
1991/5/1,1991,5,1,3.916666667,1.266666667,0.033333333,1.3,0
1991/5/2,1991,5,2,3.783333333,1.233333333,0.033333333,1.266666667,0
1991/5/3,1991,5,3,3.733333333,1.233333333,0.033333333,1.266666667,0
1991/5/4,1991,5,4,3.95,1.233333333,0.033333333,1.266666667,0
1991/5/5,1991,5,5,4.483333333,1.266666667,0.033333333,1.3,0
1991/5/6,1991,5,6,5.35,0.133333333,0,0.133333333,0
1991/5/7,1991,5,7,6.033333333,0.183333333,0,0.183333333,0
1991/5/8,1991,5,8,6.766666667,0.633333333,0,0.633333333,0
1991/5/9,1991,5,9,6.966666667,0.633333333,0,0.633333333,0
1991/5/10,1991,5,10,7.2,0.633333333,0,0.633333333,0
1991/5/11,1991,5,11,7.483333333,2.033333333,0,2.033333333,0
1991/5/12,1991,5,12,7.25,3.733333333,0,3.733333333,0
1991/5/13,1991,5,13,7.5,3.683333333,0,3.683333333,0
1991/5/14,1991,5,14,8.166666667,3.283333333,0,3.283333333,0
1991/5/15,1991,5,15,8.85,3.283333333,0,3.283333333,0
1991/5/16,1991,5,16,9.133333333,3.35,0,3.35,0
1991/5/17,1991,5,17,9.65,2.683333333,0,2.683333333,0
1991/5/18,1991,5,18,10.41666667,2.716666667,0,2.716666667,0
1991/5/19,1991,5,19,10.95,2.65,0,2.65,0
1991/5/20,1991,5,20,11.16666667,2.6,0,2.6,0
1991/5/21,1991,5,21,11.18333333,3.066666667,0,3.066666667,0
1991/5/22,1991,5,22,11.28333333,3,0,3,0
1991/5/23,1991,5,23,11.1,2.2,0,2.2,0
1991/5/24,1991,5,24,10.58333333,0.8,0,0.8,0
1991/5/25,1991,5,25,9.616666667,0.95,0,0.95,0
1991/5/26,1991,5,26,9.083333333,1.016666667,0,1.016666667,0
1991/5/27,1991,5,27,8.816666667,0.55,0,0.55,0
1991/5/28,1991,5,28,8.766666667,0.55,0,0.55,0
1991/5/29,1991,5,29,8.55,0.55,0,0.55,0
1991/5/30,1991,5,30,8.7,0.216666667,0,0.216666667,0
1991/5/31,1991,5,31,9.383333333,0.066666667,0,0.066666667,0
1991/6/1,1991,6,1,10.6,0,0,0,0
1991/6/2,1991,6,2,11.4,0,0,0,0
1991/6/3,1991,6,3,11.95,0,0,0,0
1991/6/4,1991,6,4,11.73333333,0,0,0,0
1991/6/5,1991,6,5,11.75,0.133333333,0,0.133333333,0
1991/6/6,1991,6,6,12,0.216666667,0,0.216666667,0
1991/6/7,1991,6,7,11.06666667,0.95,0,0.95,0
1991/6/8,1991,6,8,10.88333333,0.983333333,0,0.983333333,0
1991/6/9,1991,6,9,10.78333333,0.983333333,0,0.983333333,0
1991/6/10,1991,6,10,11.63333333,1.25,0,1.25,0
1991/6/11,1991,6,11,11.9,2.3,0,2.3,0
1991/6/12,1991,6,12,11.1,2.35,0,2.35,0
1991/6/13,1991,6,13,10.75,1.616666667,0,1.616666667,0
1991/6/14,1991,6,14,10.33333333,1.583333333,0,1.583333333,0
1991/6/15,1991,6,15,9.916666667,1.583333333,0,1.583333333,0
1991/6/16,1991,6,16,9.116666667,2.166666667,0,2.166666667,0
1991/6/17,1991,6,17,8.616666667,0.983333333,0,0.983333333,0
1991/6/18,1991,6,18,9.033333333,0.85,0,0.85,0
1991/6/19,1991,6,19,9.383333333,1.65,0,1.65,0
1991/6/20,1991,6,20,9.566666667,4.6,0,4.6,0
1991/6/21,1991,6,21,9.65,4.6,0,4.6,0
1991/6/22,1991,6,22,10,3.933333333,0,3.933333333,0
1991/6/23,1991,6,23,10.58333333,3.933333333,0,3.933333333,0
1991/6/24,1991,6,24,10.73333333,3.933333333,0,3.933333333,0
1991/6/25,1991,6,25,11.35,4.166666667,0,4.166666667,0
1991/6/26,1991,6,26,11.83333333,1.683333333,0,1.683333333,0
1991/6/27,1991,6,27,12.41666667,1.816666667,0,1.816666667,0
1991/6/28,1991,6,28,12.68333333,1.666666667,0,1.666666667,0
1991/6/29,1991,6,29,12.95,1.7,0,1.7,0
1991/6/30,1991,6,30,13.18333333,1.933333333,0,1.933333333,0
1991/7/1,1991,7,1,13.45,0.9,0,0.9,0
1991/7/2,1991,7,2,13.86666667,0.433333333,0,0.433333333,0
1991/7/3,1991,7,3,14.43333333,0.3,0,0.3,0
1991/7/4,1991,7,4,15.46666667,0.266666667,0,0.266666667,0
1991/7/5,1991,7,5,15.81666667,0.233333333,0,0.233333333,0
1991/7/6,1991,7,6,15.56666667,0.033333333,0,0.033333333,0
1991/7/7,1991,7,7,15.18333333,0.033333333,0,0.033333333,0
1991/7/8,1991,7,8,15.03333333,0.033333333,0,0.033333333,0
1991/7/9,1991,7,9,14.76666667,2.516666667,0,2.516666667,0
1991/7/10,1991,7,10,13.86666667,3.916666667,0,3.916666667,0
1991/7/11,1991,7,11,13.65,3.916666667,0,3.916666667,0
1991/7/12,1991,7,12,14.66666667,3.883333333,0,3.883333333,0
1991/7/13,1991,7,13,15.56666667,6.616666667,0,6.616666667,0
1991/7/14,1991,7,14,15.78333333,6.616666667,0,6.616666667,0
1991/7/15,1991,7,15,15.43333333,4.133333333,0,4.133333333,0
1991/7/16,1991,7,16,15.55,2.733333333,0,2.733333333,0
1991/7/17,1991,7,17,15.53333333,2.916666667,0,2.916666667,0
1991/7/18,1991,7,18,14.61666667,2.916666667,0,2.916666667,0
1991/7/19,1991,7,19,13.63333333,0.466666667,0,0.466666667,0
1991/7/20,1991,7,20,13.23333333,0.466666667,0,0.466666667,0
1991/7/21,1991,7,21,14.05,0.466666667,0,0.466666667,0
1991/7/22,1991,7,22,14.2,0.466666667,0,0.466666667,0
1991/7/23,1991,7,23,14.45,0.283333333,0,0.283333333,0
1991/7/24,1991,7,24,15.33333333,0.283333333,0,0.283333333,0
1991/7/25,1991,7,25,15.75,0,0,0,0
1991/7/26,1991,7,26,16.38333333,0,0,0,0
1991/7/27,1991,7,27,15.53333333,0.033333333,0,0.033333333,0
1991/7/28,1991,7,28,15.73333333,0.033333333,0,0.033333333,0
1991/7/29,1991,7,29,15.63333333,0.033333333,0,0.033333333,0
1991/7/30,1991,7,30,15.76666667,0.033333333,0,0.033333333,0
1991/7/31,1991,7,31,16.01666667,0.266666667,0,0.266666667,0
1991/8/1,1991,8,1,15.36666667,1.4,0,1.4,0
1991/8/2,1991,8,2,15.8,1.366666667,0,1.366666667,0
1991/8/3,1991,8,3,15.9,1.366666667,0,1.366666667,0
1991/8/4,1991,8,4,16.38333333,1.366666667,0,1.366666667,0
1991/8/5,1991,8,5,16.6,1.366666667,0,1.366666667,0
1991/8/6,1991,8,6,16.46666667,2.216666667,0,2.216666667,0
1991/8/7,1991,8,7,17.41666667,1.083333333,0,1.083333333,0
1991/8/8,1991,8,8,17.96666667,1.083333333,0,1.083333333,0
1991/8/9,1991,8,9,18.55,1.183333333,0,1.183333333,0
1991/8/10,1991,8,10,18.6,1.183333333,0,1.183333333,0
1991/8/11,1991,8,11,18.11666667,1.183333333,0,1.183333333,0
1991/8/12,1991,8,12,17.65,0.333333333,0,0.333333333,0
1991/8/13,1991,8,13,16.7,0.633333333,0,0.633333333,0
1991/8/14,1991,8,14,15.56666667,0.833333333,0,0.833333333,0
1991/8/15,1991,8,15,14.76666667,0.783333333,0,0.783333333,0
1991/8/16,1991,8,16,14.61666667,3.2,0,3.2,0
1991/8/17,1991,8,17,15.01666667,4.833333333,0,4.833333333,0
1991/8/18,1991,8,18,15.9,4.6,0,4.6,0
1991/8/19,1991,8,19,16.81666667,4.3,0,4.3,0
1991/8/20,1991,8,20,17.85,4.1,0,4.1,0
1991/8/21,1991,8,21,18.5,4.05,0,4.05,0
1991/8/22,1991,8,22,18.7,1.633333333,0,1.633333333,0
1991/8/23,1991,8,23,18.21666667,0.1,0,0.1,0
1991/8/24,1991,8,24,17.65,0.1,0,0.1,0
1991/8/25,1991,8,25,16.78333333,0.15,0,0.15,0
1991/8/26,1991,8,26,15.61666667,0.15,0,0.15,0
1991/8/27,1991,8,27,14.6,0.283333333,0,0.283333333,0
1991/8/28,1991,8,28,13.85,1.083333333,0,1.083333333,0
1991/8/29,1991,8,29,13.58333333,1.016666667,0,1.016666667,0
1991/8/30,1991,8,30,13.81666667,1.016666667,0,1.016666667,0
1991/8/31,1991,8,31,14.51666667,0.966666667,0,0.966666667,0
1991/9/1,1991,9,1,15.65,0.966666667,0,0.966666667,0
1991/9/2,1991,9,2,15,0.833333333,0,0.833333333,0
1991/9/3,1991,9,3,14.18333333,0.033333333,0,0.033333333,0
1991/9/4,1991,9,4,13.91666667,0,0,0,0
1991/9/5,1991,9,5,13.76666667,0,0,0,0
1991/9/6,1991,9,6,13.28333333,0,0,0,0
1991/9/7,1991,9,7,12.41666667,1.533333333,0,1.533333333,0
1991/9/8,1991,9,8,12.08333333,2.6,0,2.6,0
1991/9/9,1991,9,9,12.33333333,2.6,0,2.6,0
1991/9/10,1991,9,10,12.03333333,2.6,0,2.6,0
1991/9/11,1991,9,11,11.41666667,2.6,0,2.6,0
1991/9/12,1991,9,12,11.1,2.6,0,2.6,0
1991/9/13,1991,9,13,11.06666667,3.45,0,3.45,0
1991/9/14,1991,9,14,11.56666667,2.383333333,0,2.383333333,0
1991/9/15,1991,9,15,11.41666667,2.383333333,0,2.383333333,0
1991/9/16,1991,9,16,11.05,3.616666667,0,3.616666667,0
1991/9/17,1991,9,17,10.96666667,3.65,0,3.65,0
1991/9/18,1991,9,18,10.11666667,3.65,0,3.65,0
1991/9/19,1991,9,19,9.7,1.266666667,0,1.266666667,0
1991/9/20,1991,9,20,9.8,1.8,0,1.8,0
1991/9/21,1991,9,21,9.116666667,2.183333333,0,2.183333333,0
1991/9/22,1991,9,22,8.7,0.95,0,0.95,0
1991/9/23,1991,9,23,8.333333333,0.916666667,0,0.916666667,0
1991/9/24,1991,9,24,8.566666667,0.916666667,0,0.916666667,0
1991/9/25,1991,9,25,8.666666667,0.916666667,0,0.916666667,0
1991/9/26,1991,9,26,8.933333333,0.383333333,0,0.383333333,0
1991/9/27,1991,9,27,9.933333333,0,0,0,0
1991/9/28,1991,9,28,11.08333333,0.3,0,0.3,0
1991/9/29,1991,9,29,11.05,0.3,0,0.3,0
1991/9/30,1991,9,30,11.21666667,0.3,0,0.3,0
1991/10/1,1991,10,1,11.9,0.3,0,0.3,0
1991/10/2,1991,10,2,11.2,0.3,0,0.3,0
1991/10/3,1991,10,3,9.783333333,0.466666667,0,0.466666667,0
1991/10/4,1991,10,4,8.65,0.166666667,0,0.166666667,0
1991/10/5,1991,10,5,8.1,0.166666667,0,0.166666667,0
1991/10/6,1991,10,6,7.8,0.166666667,0,0.166666667,0
1991/10/7,1991,10,7,7.4,0.166666667,0,0.166666667,0
1991/10/8,1991,10,8,7.166666667,0.166666667,0,0.166666667,0
1991/10/9,1991,10,9,8.166666667,0,0,0,0
1991/10/10,1991,10,10,9.683333333,0,0,0,0
1991/10/11,1991,10,11,10.8,0,0,0,0
1991/10/12,1991,10,12,11.5,0,0,0,0
1991/10/13,1991,10,13,10.31666667,0,0,0,0
1991/10/14,1991,10,14,10.95,0,0,0,0
1991/10/15,1991,10,15,11.88333333,0,0,0,0
1991/10/16,1991,10,16,11.2,0.166666667,0,0.166666667,0
1991/10/17,1991,10,17,9.566666667,0.166666667,0,0.166666667,0
1991/10/18,1991,10,18,7.283333333,0.166666667,0,0.166666667,0
1991/10/19,1991,10,19,7.016666667,0.166666667,0,0.166666667,0
1991/10/20,1991,10,20,6.016666667,1.366666667,0,1.366666667,0
1991/10/21,1991,10,21,4.8,3.366666667,2.733333333,5.533333333,0
1991/10/22,1991,10,22,2.233333333,3.2,2.733333333,5.366666667,2.666666667
1991/10/23,1991,10,23,0.683333333,3.2,3,5.466666667,4.333333333
1991/10/24,1991,10,24,0.816666667,3.2,5.233333333,7,5.833333333
1991/10/25,1991,10,25,-0.516666667,3.2,6.066666667,7.383333333,8.666666667
1991/10/26,1991,10,26,-2.85,2,6.066666667,6.183333333,11.66666667
1991/10/27,1991,10,27,-5.683333333,0,3.333333333,2.016666667,13.83333333
1991/10/28,1991,10,28,-7.366666667,0,3.333333333,2.016666667,12.83333333
1991/10/29,1991,10,29,-8.383333333,0,3.066666667,1.916666667,12.83333333
1991/10/30,1991,10,30,-10.38333333,0,0.833333333,0.383333333,13
1991/10/31,1991,10,31,-10.93333333,0,0.3,0.1,11.83333333
1991/11/1,1991,11,1,-11.56666667,0,0.3,0.1,10.66666667
1991/11/2,1991,11,2,-12.63333333,0,0.3,0.1,10.33333333
1991/11/3,1991,11,3,-12,0,0.6,0.3,10.5
1991/11/4,1991,11,4,-10.61666667,0,1.066666667,0.483333333,10.66666667
1991/11/5,1991,11,5,-9.216666667,0,2.366666667,1.25,10.83333333
1991/11/6,1991,11,6,-8.716666667,0,2.066666667,1.15,10.66666667
1991/11/7,1991,11,7,-6.75,0,2.066666667,1.15,10.16666667
1991/11/8,1991,11,8,-3.783333333,1.2,2.066666667,2.35,9.5
1991/11/9,1991,11,9,-1.483333333,1.2,1.766666667,2.15,8
1991/11/10,1991,11,10,0.233333333,1.2,1.3,1.966666667,6.166666667
1991/11/11,1991,11,11,1.433333333,2.983333333,0,2.983333333,4.333333333
1991/11/12,1991,11,12,3.166666667,4.083333333,0,4.083333333,2.833333333
1991/11/13,1991,11,13,3.7,4.083333333,0,4.083333333,1.5
1991/11/14,1991,11,14,3.05,2.883333333,0,2.883333333,0.333333333
1991/11/15,1991,11,15,2,2.883333333,0,2.883333333,0
1991/11/16,1991,11,16,1.283333333,3.05,0.3,3.35,0
1991/11/17,1991,11,17,0.966666667,1.366666667,0.3,1.666666667,0.333333333
1991/11/18,1991,11,18,0.4,0.266666667,0.3,0.566666667,0.333333333
1991/11/19,1991,11,19,0.233333333,1.133333333,0.566666667,1.7,0.333333333
1991/11/20,1991,11,20,0.983333333,1.216666667,2.333333333,2.816666667,0.333333333
1991/11/21,1991,11,21,1.433333333,1.216666667,2.333333333,2.816666667,2.166666667
1991/11/22,1991,11,22,0.1,1.05,2.033333333,2.35,3.5
1991/11/23,1991,11,23,-1.066666667,0.95,2.033333333,2.25,4.166666667
1991/11/24,1991,11,24,-1.816666667,0.95,4.6,3.383333333,4.833333333
1991/11/25,1991,11,25,-1.783333333,0.083333333,4.333333333,2.25,7.333333333
1991/11/26,1991,11,26,-2.25,0,2.566666667,1.133333333,9.5
1991/11/27,1991,11,27,-3.433333333,0,2.566666667,1.133333333,9.833333333
1991/11/28,1991,11,28,-3.816666667,0,3.4,1.583333333,10.33333333
1991/11/29,1991,11,29,-4.15,0,3.4,1.583333333,11.83333333
1991/11/30,1991,11,30,-5.583333333,0,1.183333333,0.55,13.16666667
1991/12/1,1991,12,1,-6.966666667,0,2.033333333,0.9,12.83333333
1991/12/2,1991,12,2,-7.416666667,0,2.033333333,0.9,12.83333333
1991/12/3,1991,12,3,-6.083333333,0,2.033333333,0.9,12.33333333
1991/12/4,1991,12,4,-4.116666667,0.083333333,1.2,0.533333333,11.66666667
1991/12/5,1991,12,5,-2.35,2.216666667,1.2,2.666666667,9.833333333
1991/12/6,1991,12,6,-0.05,2.316666667,2.416666667,3.866666667,7.833333333
1991/12/7,1991,12,7,0.983333333,2.316666667,2.233333333,4.016666667,7.166666667
1991/12/8,1991,12,8,1.45,2.35,2.633333333,4.233333333,7.166666667
1991/12/9,1991,12,9,1.283333333,2.516666667,3.333333333,4.733333333,7.166666667
1991/12/10,1991,12,10,0.416666667,2.433333333,3.833333333,4.95,7.5
1991/12/11,1991,12,11,-0.533333333,0.3,4.733333333,3.283333333,8
1991/12/12,1991,12,12,-2.233333333,0.2,4.883333333,2.816666667,9.666666667
1991/12/13,1991,12,13,-3.916666667,0.2,4.216666667,2.316666667,11
1991/12/14,1991,12,14,-6.283333333,0.166666667,3.816666667,2.1,11.16666667
1991/12/15,1991,12,15,-8.2,0,3.116666667,1.6,11.83333333
1991/12/16,1991,12,16,-9.883333333,0,2.616666667,1.3,12.5
1991/12/17,1991,12,17,-11.85,0,1.716666667,0.833333333,13.5
1991/12/18,1991,12,18,-12.43333333,0,0.266666667,0.133333333,14
1991/12/19,1991,12,19,-11.56666667,0,0.266666667,0.133333333,13.5
1991/12/20,1991,12,20,-9.6,0,0.266666667,0.133333333,13.33333333
1991/12/21,1991,12,21,-7.683333333,0,0.266666667,0.133333333,13
1991/12/22,1991,12,22,-6.433333333,0,0.266666667,0.133333333,12.83333333
1991/12/23,1991,12,23,-5.233333333,0,0.266666667,0.133333333,12.66666667
1991/12/24,1991,12,24,-3.966666667,0,0,0,12.5
1991/12/25,1991,12,25,-3.6,0,0,0,12
1991/12/26,1991,12,26,-4.083333333,0,0,0,11.66666667
1991/12/27,1991,12,27,-5.116666667,0,0,0,11.5
1991/12/28,1991,12,28,-5.85,0,0,0,11.33333333
1991/12/29,1991,12,29,-6.083333333,0,0,0,11.16666667
1991/12/30,1991,12,30,-7.433333333,0,0,0,11
1991/12/31,1991,12,31,-8.083333333,0,0,0,11
1992/1/1,1992,1,1,-8.333333333,0,0,0,11
1992/1/2,1992,1,2,-7.45,0,0.6,0.4,11
1992/1/3,1992,1,3,-6.8,0,0.683333333,0.45,11.66666667
1992/1/4,1992,1,4,-6.1,0,1.116666667,0.616666667,12.5
1992/1/5,1992,1,5,-5.083333333,0,1.316666667,0.75,13.5
1992/1/6,1992,1,6,-4.1,0,1.45,0.816666667,14.5
1992/1/7,1992,1,7,-3.733333333,0,1.45,0.816666667,15.5
1992/1/8,1992,1,8,-4.733333333,0,0.85,0.416666667,16.33333333
1992/1/9,1992,1,9,-4.616666667,0,0.833333333,0.4,16.5
1992/1/10,1992,1,10,-3.716666667,0,0.533333333,0.333333333,16.5
1992/1/11,1992,1,11,-2.883333333,0,1.733333333,0.966666667,16.33333333
1992/1/12,1992,1,12,-3.366666667,0,1.6,0.9,17.5
1992/1/13,1992,1,13,-3.8,0,1.983333333,1.116666667,18.5
1992/1/14,1992,1,14,-3.733333333,0,2.35,1.25,19.83333333
1992/1/15,1992,1,15,-4.033333333,0.35,2.533333333,1.683333333,21
1992/1/16,1992,1,16,-4.083333333,0.35,2.4,1.583333333,21.66666667
1992/1/17,1992,1,17,-5.1,0.35,1,0.816666667,22.16666667
1992/1/18,1992,1,18,-5.216666667,0.35,1,0.816666667,21.33333333
1992/1/19,1992,1,19,-5.016666667,0.35,0.616666667,0.6,20.66666667
1992/1/20,1992,1,20,-5.183333333,0.35,0.25,0.466666667,19.83333333
1992/1/21,1992,1,21,-5.383333333,0,0.266666667,0.233333333,19.16666667
1992/1/22,1992,1,22,-6.633333333,0,0.75,0.35,19.33333333
1992/1/23,1992,1,23,-5.816666667,0.55,1.85,1.7,20.16666667
1992/1/24,1992,1,24,-4.35,0.55,1.85,1.7,20.66666667
1992/1/25,1992,1,25,-3.5,0.816666667,1.85,1.966666667,20.83333333
1992/1/26,1992,1,26,-1.833333333,0.816666667,1.85,1.966666667,20.33333333
1992/1/27,1992,1,27,-0.416666667,1.916666667,1.583333333,2.833333333,19.83333333
1992/1/28,1992,1,28,1.183333333,3.883333333,1.1,4.683333333,19
1992/1/29,1992,1,29,1.816666667,3.7,0,3.7,17
1992/1/30,1992,1,30,1.983333333,5.366666667,0,5.366666667,14.16666667
1992/1/31,1992,1,31,2.666666667,5.633333333,0,5.633333333,10.83333333
1992/2/1,1992,2,1,3.25,5.633333333,0,5.633333333,8.166666667
1992/2/2,1992,2,2,3.75,4.533333333,0,4.533333333,5.5
1992/2/3,1992,2,3,3.433333333,2.566666667,0,2.566666667,2.833333333
1992/2/4,1992,2,4,2.7,2.2,0,2.2,0.833333333
1992/2/5,1992,2,5,1.8,0.533333333,0,0.533333333,0
1992/2/6,1992,2,6,0.683333333,0,0,0,0
1992/2/7,1992,2,7,-0.816666667,0,0,0,0
1992/2/8,1992,2,8,-2.233333333,0,0,0,0
1992/2/9,1992,2,9,-2.3,0,0,0,0
1992/2/10,1992,2,10,-3.8,0,0.083333333,0.033333333,0
1992/2/11,1992,2,11,-4.983333333,0,0.083333333,0.033333333,0
1992/2/12,1992,2,12,-4.733333333,0,0.083333333,0.033333333,0
1992/2/13,1992,2,13,-4.25,0,0.083333333,0.033333333,0
1992/2/14,1992,2,14,-3.066666667,0,0.083333333,0.033333333,0
1992/2/15,1992,2,15,-2.833333333,0,0.383333333,0.233333333,0
1992/2/16,1992,2,16,-0.85,0,0.433333333,0.266666667,0.333333333
1992/2/17,1992,2,17,0.033333333,0,0.5,0.3,0.5
1992/2/18,1992,2,18,0.033333333,0,2.5,1.316666667,0.5
1992/2/19,1992,2,19,-0.416666667,0,2.5,1.316666667,2.333333333
1992/2/20,1992,2,20,-2.116666667,0,2.916666667,1.5,3
1992/2/21,1992,2,21,-2.75,0.166666667,3.016666667,1.7,4
1992/2/22,1992,2,22,-2.35,0.566666667,2.883333333,2.033333333,3.666666667
